fips,year,s02
47129,2002,4.5074368
47129,2007,4.3352413
47129,2012,1.9836137
47131,1997,5.9677196
47131,2002,4.3276186
47131,2007,3.7005107
47131,2012,2.0091009
47133,1997,6.3151488
47133,2002,4.5910535
47133,2007,4.058959
47133,2012,2.0904024
47135,1997,5.3304009
47135,2002,3.9589114
47135,2007,3.5648155
47135,2012,1.692261
47137,1997,6.5245075
47137,2002,4.82481
47137,2007,4.0960422
47137,2012,1.9979211
47139,1997,6.7166166
47139,2002,4.3908396
47139,2007,4.0401497
47139,2012,1.7501779
47141,1997,6.2154641
47141,2002,4.4717031
47141,2007,4.0151944
47141,2012,2.0596433
47143,1997,6.1020575
47143,2002,4.64292
47143,2007,4.4069247
47143,2012,1.9491904
47145,1997,5.2910228
47145,2002,3.7045267
47145,2007,4.5163946
47145,2012,2.0094156
47147,1997,6.1190567
47147,2002,4.4989309
47147,2007,3.8151681
47147,2012,1.8353418
47149,1997,6.0095372
47149,2002,4.2982955
47149,2007,3.737642
47149,2012,1.7784783
47151,1997,6.3431573
47151,2002,4.8512602
47151,2007,4.2042851
47151,2012,2.0116484
47153,1997,5.8583212
47153,2002,4.3298392
47153,2007,3.9869123
47153,2012,1.9278119
47155,1997,6.0528269
47155,2002,4.7813792
47155,2007,3.6917956
47155,2012,1.4660639
47157,1997,3.866488
47157,2002,3.8446412
47157,2007,3.9704044
47157,2012,1.3938419
47159,1997,6.2797689
47159,2002,4.4119468
47159,2007,3.8464208
47159,2012,2.0634031
47161,1997,5.5992913
47161,2002,4.2423792
47161,2007,4.0017047
47161,2012,1.9593161
47163,1997,7.6280379
47163,2002,5.8869052
47163,2007,4.539916
47163,2012,4.2782946
47165,1997,6.3148494
47165,2002,4.1523266
47165,2007,3.4165962
47165,2012,1.8767173
47167,1997,3.9902997
47167,2002,3.6908607
47167,2007,3.7435737
47167,2012,2.0533636
47169,1997,6.3477793
47169,2002,4.3013315
47169,2007,3.6342537
47169,2012,1.82981
47171,1997,6.5394106
47171,2002,5.0544543
47171,2007,4.0093946
47171,2012,2.8943896
47173,1997,6.2728271
47173,2002,4.8349462
47173,2007,4.3491254
47173,2012,2.0992985
47175,1997,6.1161237
47175,2002,4.436275
47175,2007,3.944706
47175,2012,1.9023423
47177,1997,6.0472445
47177,2002,4.3618975
47177,2007,3.8777618
47177,2012,1.8990785
47179,1997,7.0622973
47179,2002,5.3958335
47179,2007,4.1887383
47179,2012,3.5661476
47181,1997,5.2809119
47181,2002,3.890723
47181,2007,3.3095827
47181,2012,1.5404209
47183,1997,5.9063668
47183,2002,4.2304549
47183,2007,3.6627538
47183,2012,2.0184524
47185,1997,6.1217375
47185,2002,4.3911214
47185,2007,3.9123707
47185,2012,1.921126
47187,1997,5.9131112
47187,2002,4.3485823
47187,2007,3.7859373
47187,2012,1.8692331
47189,1997,6.1553922
47189,2002,4.1685853
47189,2007,3.5076895
47189,2012,1.8436588
48001,1997,3.2685709
48001,2002,1.5753353
48001,2007,1.6203567
48001,2012,.85594201
48003,1997,.6965853
48003,2002,.3126806
48003,2007,.0073316549
48005,1997,3.5031517
48005,2002,1.8080746
48005,2007,1.8724035
48005,2012,.96106434
48007,1997,2.200619
48007,2002,1.0163897
48007,2007,.83118063
48007,2012,.31545454
48009,1997,2.6917315
48009,2002,1.0661174
48009,2007,1.2011346
48009,2012,.5315122
48013,1997,2.2257509
48013,2002,.83746344
48013,2007,.50851685
48013,2012,.23435688
48015,1997,3.1487856
48015,2002,1.6056581
48015,2007,1.5332781
48015,2012,.68572086
48017,1997,.6965853
48017,2002,.3126806
48017,2007,.0073316549
48019,1997,2.2352912
48019,2002,.84272563
48019,2007,.45750967
48019,2012,.24463457
48021,1997,3.1129677
48021,2002,1.3924853
48021,2007,1.3431568
48021,2012,.55422562
48023,1997,2.6913409
48023,2002,1.0774986
48023,2007,1.1987573
48023,2012,.52891344
48025,1997,2.1414073
48025,2002,.99841589
48025,2007,.88009983
48025,2012,.34061119
48027,1997,2.7075813
48027,2002,1.0823416
48027,2007,1.2093954
48027,2012,.55736476
48029,1997,2.5098195
48029,2002,1.190642
48029,2007,1.0659899
48029,2012,.33856472
48031,1997,2.5133827
48031,2002,1.1621673
48031,2007,1.1580427
48031,2012,.43380922
48033,1997,.6965853
48033,2002,.3126806
48033,2007,.0073316549
48035,1997,2.7200091
48035,2002,.846973
48035,2007,1.0240353
48035,2012,.50482047
48037,1997,2.8830085
48037,2002,1.4151562
48037,2007,2.1172996
48037,2012,1.1221737
48039,1997,3.2062924
48039,2002,1.7262899
48039,2007,1.6013112
48039,2012,.70428079
48041,1997,3.3464465
48041,2002,1.6857597
48041,2007,1.5905106
48041,2012,.76641494
48047,1997,1.6031473
48047,2002,.83534288
48047,2007,.51261383
48047,2012,.20830043
48049,1997,2.6898267
48049,2002,.76576865
48049,2007,.94940692
48049,2012,.57532424
48051,1997,3.1509845
48051,2002,1.5537639
48051,2007,1.4552751
48051,2012,.69871151
48053,1997,2.7228723
48053,2002,1.1573193
48053,2007,1.3144401
48053,2012,.53600514
48055,1997,2.5303886
48055,2002,1.1481276
48055,2007,1.1777812
48055,2012,.48944435
48057,1997,2.8220642
48057,2002,1.4064232
48057,2007,1.2896678
48057,2012,.47968522
48059,1997,2.6904309
48059,2002,.76378679
48059,2007,.96645367
48059,2012,.57616842
48061,1997,.62381226
48061,2002,.85053355
48061,2007,.51733643
48061,2012,.19915636
48063,1997,2.8247802
48063,2002,1.2444241
48063,2007,1.7759538
48063,2012,.9106304
48067,1997,2.7614913
48067,2002,1.3632162
48067,2007,2.0272222
48067,2012,1.0181657
48069,1997,.6965853
48069,2002,.3126806
48069,2007,.0073316549
48071,1997,3.6347215
48071,2002,1.922706
48071,2007,1.7603596
48071,2012,.81874639
48073,1997,3.3482256
48073,2002,1.5879514
48073,2007,1.7607923
48073,2012,.89685923
48075,2002,2.0539541
48075,2007,1.9997619
48075,2012,.24209994
48077,1997,2.6921892
48077,2002,1.0669236
48077,2007,1.2117704
48077,2012,.53300554
48079,1997,.6965853
48079,2002,.3126806
48079,2007,.0073316549
48083,1997,2.6900651
48083,2002,.76218587
48083,2007,.95208204
48083,2012,.58166647
48085,1997,1.9471823
48085,2002,1.0007261
48085,2007,1.2282791
48085,2012,.64507836
48087,2002,2.0539541
48087,2007,1.9997619
48087,2012,.24209994
48089,1997,3.1139119
48089,2002,1.6199176
48089,2007,1.5045398
48089,2012,.67974275
48091,1997,2.4992282
48091,2002,1.1204587
48091,2007,1.1403311
48091,2012,.48571041
48093,1997,2.6897032
48093,2002,.77263939
48093,2007,.95873523
48093,2012,.56818044
48095,1997,2.689985
48095,2002,.89683044
48095,2007,1.0444758
48095,2012,.39593816
48097,1997,4.231111
48097,2002,1.6836661
48097,2007,1.4075933
48097,2012,.74842763
48099,1997,2.6894143
48099,2002,1.0797865
48099,2007,1.1993741
48099,2012,.51873201
48101,2002,2.0539541
48101,2007,1.9997619
48101,2012,.24209994
48103,1997,.6965853
48103,2002,.3126806
48103,2007,.0073316549
48107,1997,.6965853
48107,2002,.3126806
48107,2007,.0073316549
48109,1997,3.6930726
48109,2002,.60095221
48109,2007,.49554574
48109,2012,.57420647
48113,1997,2.0908799
48113,2002,.83756417
48113,2007,1.1868472
48113,2012,.59706318
48115,1997,.6965853
48115,2002,.3126806
48115,2007,.0073316549
48117,1997,.6965853
48117,2002,.3126806
48117,2007,.0073316549
48119,1997,3.7047131
48119,2002,1.686483
48119,2007,1.9659797
48119,2012,.84121048
48121,1997,2.0670662
48121,2002,.90632433
48121,2007,1.2258203
48121,2012,.57761556
48123,1997,2.5167339
48123,2002,1.153748
48123,2007,1.104654
48123,2012,.41989604
48127,1997,2.2325907
48127,2002,.83834493
48127,2007,.51021928
48127,2012,.22082704
48129,2002,2.0539541
48129,2007,1.9997619
48129,2012,.24209994
48131,1997,1.7347043
48131,2002,.82366377
48131,2007,.50601292
48131,2012,.21086843
48133,1997,2.6904023
48133,2002,.77029049
48133,2007,.97616625
48133,2012,.57155329
48135,1997,.6965853
48135,2002,.3126806
48135,2007,.0073316549
48137,2012,1.6692427
48139,1997,2.3843689
48139,2002,.83925474
48139,2007,1.1703316
48139,2012,.55614954
48141,1997,5.0055528
48141,2002,.67487156
48141,2007,.65937579
48141,2012,.58468306
48143,1997,2.6898355
48143,2002,.78124428
48143,2007,.98357141
48143,2012,.56068641
48145,1997,3.2082932
48145,2002,1.3700294
48145,2007,1.2362665
48145,2012,.56285584
48147,1997,3.5916257
48147,2002,1.6400777
48147,2007,1.8882388
48147,2012,.76673436
48149,1997,3.1287069
48149,2002,1.4289352
48149,2007,1.3848165
48149,2012,.55550784
48151,1997,2.690655
48151,2002,.89675868
48151,2007,1.4997451
48151,2012,.58753353
48153,1997,.6965853
48153,2002,.3126806
48153,2007,.0073316549
48155,1997,2.6912045
48155,2002,1.3222138
48155,2007,1.7252907
48155,2012,.40647584
48157,1997,3.1491275
48157,2002,1.7256173
48157,2007,1.6342204
48157,2012,.65751934
48159,1997,2.8335528
48159,2002,1.1214707
48159,2007,1.6020479
48159,2012,.83976007
48161,1997,3.0582166
48161,2002,1.4252113
48161,2007,1.4425669
48161,2012,.79166096
48163,1997,2.2292044
48163,2002,.83788311
48163,2007,.50937527
48163,2012,.22736046
48165,1997,.6965853
48165,2002,.3126806
48165,2007,.0073316549
48167,1997,3.3111413
48167,2002,1.6328706
48167,2007,1.5532902
48167,2012,.92117369
48169,1997,.6965853
48169,2002,.3126806
48169,2007,.0073316549
48171,1997,2.1599669
48171,2002,.8669979
48171,2007,.73146075
48171,2012,.42149201
48173,1997,.6965853
48173,2002,.3126806
48173,2007,.0073316549
48175,1997,2.2197375
48175,2002,1.0767848
48175,2007,1.0094433
48175,2012,.3843832
48177,1997,2.5517571
48177,2002,1.1870269
48177,2007,1.1321133
48177,2012,.47122446
48179,2002,2.0539541
48179,2007,1.9997619
48179,2012,.24209994
48181,1997,3.6810772
48181,2002,1.6674404
48181,2007,1.8933501
48181,2012,.75760317
48183,1997,3.2425458
48183,2002,1.6019452
48183,2007,1.9184855
48183,2012,.9459275
48185,1997,3.2410545
48185,2002,1.7133017
48185,2007,1.6759069
48185,2012,.76609141
48187,1997,2.5375662
48187,2002,1.1719899
48187,2007,1.1025782
48187,2012,.47483936
48189,1997,.6965853
48189,2002,.3126806
48189,2007,.0073316549
48191,2002,2.0539541
48191,2007,1.9997619
48191,2012,.24209994
48193,1997,2.6887469
48193,2002,.77612895
48193,2007,.93106657
48193,2012,.55103642
48195,1997,1.8984966
48195,2002,.99634337
48195,2007,1.487446
48195,2012,.48805588
48197,1997,2.8120046
48197,2002,1.551194
48197,2007,1.9363942
48197,2012,.39430213
48199,1997,4.2469621
48199,2002,2.4870257
48199,2007,2.039459
48199,2012,1.0031458
48201,1997,3.0291853
48201,2002,1.5922147
48201,2007,1.6825978
48201,2012,.53432685
48203,1997,3.0393112
48203,2002,1.6516821
48203,2007,2.165839
48203,2012,1.1104999
48207,1997,2.6909597
48207,2002,.89672601
48207,2007,1.080755
48207,2012,.38825724
48209,1997,2.5212524
48209,2002,1.1362028
48209,2007,1.1656022
48209,2012,.49099085
48211,1997,3.030683
48211,2002,2.050704
48211,2007,1.6226975
48211,2012,1.2923827
48213,1997,3.0102227
48213,2002,1.1649637
48213,2007,1.3398476
48213,2012,.68317616
48215,1997,1.0682175
48215,2002,.84601998
48215,2007,.51563162
48215,2012,.19919659
48217,1997,2.6158571
48217,2002,.94189042
48217,2007,1.0684762
48217,2012,.49949625
48219,1997,.6965853
48219,2002,.3126806
48219,2007,.0073316549
48221,1997,2.6904535
48221,2002,.79772151
48221,2007,1.0415875
48221,2012,.56260979
48223,1997,2.5799177
48223,2002,1.1087515
48223,2007,1.3817859
48223,2012,.80509365
48225,1997,3.2253659
48225,2002,1.6847556
48225,2007,1.6549777
48225,2012,.83242434
48227,1997,.6965853
48227,2002,.3126806
48227,2007,.0073316549
48229,1997,3.8836329
48229,2002,.60166991
48229,2007,.51032716
48229,2012,.52335036
48231,1997,2.564409
48231,2002,1.063051
48231,2007,1.306718
48231,2012,.73128808
48237,1997,2.6922765
48237,2002,.97158623
48237,2007,1.1554475
48237,2012,.54675674
48239,1997,3.1292069
48239,2002,1.4930207
48239,2007,1.3660228
48239,2012,.50549221
48241,1997,4.0232921
48241,2002,2.4656885
48241,2007,2.1297796
48241,2012,1.1945579
48243,1997,3.7131109
48243,2002,.60405892
48243,2007,.50147665
48243,2012,.57499689
48245,1997,5.1479878
48245,2002,2.7697713
48245,2007,2.144259
48245,2012,.91648096
48247,1997,1.5526617
48247,2002,.83505309
48247,2007,.51116282
48247,2012,.21080261
48249,1997,1.8480406
48249,2002,.80650204
48249,2007,.50060701
48249,2012,.20684886
48251,1997,2.6882293
48251,2002,.83273506
48251,2007,1.1413248
48251,2012,.55830961
48253,1997,2.6907198
48253,2002,.8967517
48253,2007,1.0732076
48253,2012,.38574004
48255,1997,2.4499433
48255,2002,1.0886075
48255,2007,1.0065882
48255,2012,.39370897
48257,1997,2.0508075
48257,2002,.50631005
48257,2007,.83309835
48257,2012,.69447839
48259,1997,2.2361834
48259,2002,.84393466
48259,2007,.44870111
48259,2012,.25715697
48261,1997,1.4835314
48261,2002,.84662932
48261,2007,.51763737
48261,2012,.20738077
48265,1997,2.2371509
48265,2002,.84388095
48265,2007,.44972456
48265,2012,.24452335
48267,2007,.1525535
48267,2012,.31581444
48271,2012,1.6692427
48273,1997,1.8802279
48273,2002,.82106829
48273,2007,.50996894
48273,2012,.20492305
48275,1997,2.6911116
48275,2002,1.265915
48275,2007,1.5122093
48275,2012,.38200238
48277,1997,3.789772
48277,2002,1.83312
48277,2007,2.0889976
48277,2012,.87125605
48279,1997,.6965853
48279,2002,.3126806
48279,2007,.0073316549
48281,1997,2.726912
48281,2002,.95014364
48281,2007,1.0765139
48281,2012,.52450424
48283,1997,1.6745707
48283,2002,.8345775
48283,2007,.5086568
48283,2012,.22018133
48285,1997,3.1613944
48285,2002,1.515332
48285,2007,1.3610144
48285,2012,.52827948
48287,1997,3.1503379
48287,2002,1.4208462
48287,2007,1.3760341
48287,2012,.56235158
48289,1997,3.1617315
48289,2002,1.5842518
48289,2007,1.5560375
48289,2012,.78262514
48291,1997,3.5831311
48291,2002,1.9571006
48291,2007,1.8020525
48291,2012,.80173784
48293,1997,3.0759885
48293,2002,1.3118104
48293,2007,1.3211331
48293,2012,.62339622
48295,1997,3.4087157
48295,2002,1.8084502
48295,2007,1.5769002
48295,2012,1.079685
48297,1997,2.1101949
48297,2002,1.007834
48297,2007,.85039514
48297,2012,.26987025
48299,1997,2.6892531
48299,2002,.75734681
48299,2007,.91165882
48299,2012,.57835096
48301,1997,3.2176352
48301,2002,.56213081
48301,2007,.40627235
48301,2012,.57301599
48303,1997,.6965853
48303,2002,.3126806
48303,2007,.0073316549
48305,1997,.6965853
48305,2002,.3126806
48305,2007,.0073316549
48307,1997,2.689724
48307,2002,.89685839
48307,2007,1.0342528
48307,2012,.55532902
48309,1997,2.6686773
48309,2002,1.008536
48309,2007,.93220723
48309,2012,.44987482
48311,1997,1.7609338
48311,2002,.8285889
48311,2007,.50571024
48311,2012,.21835355
48313,1997,3.2210808
48313,2002,1.6669949
48313,2007,1.6257466
48313,2012,.7867735
48315,1997,3.0656815
48315,2002,1.663475
48315,2007,2.1339824
48315,2012,1.1930119
48317,1997,.6965853
48317,2002,.3126806
48317,2007,.0073316549
48319,1997,2.6896
48319,2002,.89687169
48319,2007,1.0266812
48319,2012,.55862731
48321,1997,3.1705058
48321,2002,1.6710582
48321,2007,1.5372891
48321,2012,.69841051
48323,1997,2.2362981
48323,2002,.84101027
48323,2007,.51121879
48323,2012,.22115423
48325,1997,2.2320814
48325,2002,.84054947
48325,2007,.51017296
48325,2012,.23247924
48327,1997,2.6898537
48327,2002,.89684451
48327,2007,1.0377228
48327,2012,.39667815
48329,1997,.6965853
48329,2002,.3126806
48329,2007,.0073316549
48331,1997,3.3603899
48331,2002,1.4817153
48331,2007,1.4417038
48331,2012,.60891271
48333,1997,2.689321
48333,2002,.76671225
48333,2007,.93114227
48333,2012,.56698668
48337,1997,5.4245043
48337,2002,1.7564479
48337,2007,1.5138319
48337,2012,.68898767
48339,1997,3.2607965
48339,2002,1.7545789
48339,2007,1.7389294
48339,2012,.73219031
48343,1997,2.7637739
48343,2002,1.3035291
48343,2007,1.886723
48343,2012,.95562959
48347,1997,3.4121964
48347,2002,1.7317626
48347,2007,1.8754264
48347,2012,.96499884
48349,1997,2.8524306
48349,2002,1.1081051
48349,2007,1.220417
48349,2012,.87992948
48351,1997,3.9803371
48351,2002,2.5243547
48351,2007,2.2332027
48351,2012,1.3702936
48353,1997,2.6904929
48353,2002,.89677602
48353,2007,1.4993843
48353,2012,.58753353
48355,1997,2.572978
48355,2002,.86248362
48355,2007,.64570957
48355,2012,.2093696
48357,1997,1.8984966
48357,2002,1.5203166
48357,2007,1.75498
48357,2012,.37010947
48361,1997,4.4818711
48361,2002,2.6159246
48361,2007,2.2103484
48361,2012,1.1809803
48363,1997,2.691448
48363,2002,.93750834
48363,2007,1.0153579
48363,2012,.57599562
48365,1997,3.1771138
48365,2002,1.6413952
48365,2007,1.9612448
48365,2012,.99654365
48367,1997,2.6928437
48367,2002,.90350157
48367,2007,1.1392543
48367,2012,.55416954
48369,1997,.6965853
48369,2002,.3126806
48369,2007,.0073316549
48371,1997,.6965853
48371,2002,.3126806
48371,2007,.0073316549
48373,1997,3.4564862
48373,2002,1.8945762
48373,2007,1.7801236
48373,2012,.87450433
48377,1997,3.7970312
48377,2002,.61177015
48377,2007,.51947904
48377,2012,.57566535
48379,1997,2.8346431
48379,2002,.8789326
48379,2007,1.2613171
48379,2012,.73460883
48383,1997,.6965853
48383,2002,.3126806
48383,2007,.0073316549
48385,1997,.40212408
48385,2002,.20497476
48385,2007,.28802729
48385,2012,.24488719
48387,1997,3.5987043
48387,2002,1.8173473
48387,2007,2.2690868
48387,2012,.94952029
48389,1997,3.4543774
48389,2002,.58229083
48389,2007,.45124525
48389,2012,.57377583
48391,1997,2.1867363
48391,2002,1.0188076
48391,2007,.87333232
48391,2012,.33362585
48393,1997,1.8984966
48393,2002,2.0539541
48393,2007,1.9997619
48393,2012,.24209994
48395,1997,3.1950941
48395,2002,1.4679863
48395,2007,1.4809871
48395,2012,.61507046
48397,1997,2.0517063
48397,2002,.78542972
48397,2007,1.1061341
48397,2012,.62284982
48399,1997,2.6902006
48399,2002,.89680737
48399,2007,1.0539365
48399,2012,.37929165
48401,1997,3.2881076
48401,2002,1.6041272
48401,2007,1.8462114
48401,2012,.93880033
48403,1997,3.8706913
48403,2002,2.3745718
48403,2007,2.1636112
48403,2012,1.1898751
48405,1997,3.7406206
48405,2002,2.1848037
48405,2007,2.0742185
48405,2012,1.105453
48407,1997,3.3986309
48407,2002,1.8415906
48407,2007,1.7571126
48407,2012,.81987602
48409,1997,2.1112103
48409,2002,.90719318
48409,2007,.63406879
48409,2012,.25091901
48411,1997,2.6894071
48411,2002,.76166677
48411,2007,.9254328
48411,2012,.57416588
48413,2012,1.6692427
48417,1997,2.6907697
48417,2002,.76328111
48417,2007,.97570527
48417,2012,.57978511
48419,1997,3.5749183
48419,2002,2.0714765
48419,2007,2.0940924
48419,2012,1.0931894
48423,1997,3.2953656
48423,2002,1.4804053
48423,2007,1.7195008
48423,2012,.87982517
48425,1997,2.6889431
48425,2002,.79788893
48425,2007,1.0148844
48425,2012,.55221283
48427,1997,1.3102491
48427,2002,.84214264
48427,2007,.51374406
48427,2012,.21129401
48429,1997,2.6909401
48429,2002,.7683385
48429,2007,.98769838
48429,2012,.57778281
48433,1997,2.6908329
48433,2002,.89673966
48433,2007,1.5001411
48433,2012,.58753353
48435,2012,1.6692427
48437,1997,.6965853
48437,2002,.3126806
48437,2007,.0073316549
48439,1997,2.6984267
48439,2002,.87145251
48439,2007,1.1966095
48439,2012,.56856787
48441,1997,2.6905007
48441,2002,.89677519
48441,2007,1.0663558
48441,2012,.3834863
48445,1997,.6965853
48445,2002,.3126806
48445,2007,.0073316549
48447,1997,2.6911633
48447,2002,1.0260521
48447,2007,1.1614891
48447,2012,.53596616
48449,1997,2.7750783
48449,2002,1.2719096
48449,2007,1.7950675
48449,2012,.92682511
48451,2012,1.6692427
48453,1997,2.5426364
48453,2002,1.078277
48453,2007,1.1512555
48453,2012,.51227671
48455,1997,3.3288825
48455,2002,1.7896758
48455,2007,1.7211388
48455,2012,.84688079
48457,1997,3.9027283
48457,2002,2.2644155
48457,2007,2.0346284
48457,2012,1.0581257
48459,1997,3.3157825
48459,2002,1.5349602
48459,2007,1.8636174
48459,2012,1.0407155
48461,1997,.6965853
48461,2002,.3126806
48461,2007,.0073316549
48463,1997,2.2347219
48463,2002,.84116256
48463,2007,.5108391
48463,2012,.22565916
48465,2012,1.6692427
48467,1997,2.8002143
48467,2002,.89990646
48467,2007,1.2446026
48467,2012,.69646478
48469,1997,3.0236382
48469,2002,1.3987241
48469,2007,1.2507646
48469,2012,.46643606
48471,1997,3.2997761
48471,2002,1.7586712
48471,2007,1.7040656
48471,2012,.80150306
48473,1997,3.1704476
48473,2002,1.6314619
48473,2007,1.572798
48473,2012,.68509597
48475,1997,.6965853
48475,2002,.3126806
48475,2007,.0073316549
48477,1997,3.16032
48477,2002,1.586591
48477,2007,1.5003443
48477,2012,.69668633
48479,1997,1.5846225
48479,2002,.83581078
48479,2007,.51015705
48479,2012,.21501993
48481,1997,3.1744473
48481,2002,1.6903523
48481,2007,1.53751
48481,2012,.69466293
48483,2002,2.0539541
48483,2007,1.9997619
48483,2012,.24209994
48485,1997,2.6917863
48485,2002,1.1177578
48485,2007,1.2357565
48485,2012,.52306795
48487,1997,2.6914256
48487,2002,1.1496691
48487,2007,1.3834035
48487,2012,.44448629
48489,1997,1.1231623
48489,2002,.84833026
48489,2007,.51714057
48489,2012,.20884927
48491,1997,2.5499804
48491,2002,1.0697569
48491,2007,1.1459712
48491,2012,.51638472
48493,1997,2.4898117
48493,2002,1.126009
48493,2007,1.0598854
48493,2012,.42651242
48495,1997,3.5980814
48495,2002,.49721068
48495,2007,.41077229
48495,2012,.57314748
48497,1997,2.693531
48497,2002,.93376833
48497,2007,1.1542
48497,2012,.55700153
48499,1997,3.0470946
48499,2002,.93365401
48499,2007,1.534256
48499,2012,.7667073
48501,1997,.6965853
48501,2002,.3126806
48501,2007,.0073316549
48503,1997,2.6915958
48503,2002,1.0037975
48503,2007,1.1594871
48503,2012,.5400486
48505,1997,1.4757718
48505,2002,.8384881
48505,2007,.51186687
48505,2012,.21269265
48507,1997,2.2333617
48507,2002,.83963674
48507,2007,.51045328
48507,2012,.22342387
49001,1997,1.7469598
49001,2002,1.4147061
49001,2007,1.5655221
49001,2012,1.3055602
49003,1997,1.6464474
49003,2002,3.5473733
49003,2007,1.6938889
49003,2012,1.1784267
49005,1997,1.6936038
49005,2002,3.5525095
49005,2007,1.4730396
49005,2012,1.0884407
49007,1997,1.8406433
49007,2002,3.0492773
49007,2007,1.7441471
49007,2012,.79618204
49009,1997,1.9104999
49009,2002,3.6807508
49009,2007,1.2730656
49009,2012,.74635017
49011,1997,2.1606126
49011,2002,3.326026
49011,2007,1.5633042
49011,2012,1.2971365
49013,1997,1.9106045
49013,2002,3.5275369
49013,2007,1.4431241
49013,2012,.8144778
49015,1997,1.812495
49015,2002,3.0400369
49015,2007,1.7559296
49015,2012,.7931655
49017,1997,1.7682555
49017,2002,.016095886
49017,2012,.8479346
49019,1997,4.9289875
49019,2002,2.0789299
49019,2007,1.3811252
49019,2012,.64136207
49021,1997,.39538318
49021,2002,.29059514
49021,2007,.15626156
49021,2012,1.347044
49023,1997,1.6986115
49023,2002,3.021971
49023,2007,1.8532507
49023,2012,.98679197
49025,2002,.29300466
49025,2007,.15626156
49025,2012,1.347044
49027,1997,1.7201844
49027,2002,3.0188408
49027,2007,1.8176379
49027,2012,1.2220678
49029,1997,2.0276248
49029,2002,3.3995235
49029,2007,1.5272943
49029,2012,1.1904584
49031,1997,1.7655939
49031,2002,3.0881593
49031,2007,1.976562
49031,2012,.97665203
49033,1997,1.741209
49033,2002,3.7115059
49033,2007,1.3598813
49033,2012,1.013389
49035,1997,2.1562941
49035,2002,3.2714999
49035,2007,1.8742857
49035,2012,1.1530901
49037,1997,6.006978
49037,2002,1.5559058
49037,2007,.86897224
49037,2012,.48826364
49039,1997,1.7820517
49039,2002,3.0376363
49039,2007,1.7939531
49039,2012,.89994633
49041,1997,1.7644893
49041,2002,3.0880864
49041,2007,1.7882137
49041,2012,.99020058
49043,1997,1.9631552
49043,2002,3.4173582
49043,2007,1.5316511
49043,2012,1.098156
49045,1997,1.3570993
49045,2002,3.2269053
49045,2007,1.942418
49045,2012,1.106058
49047,1997,1.894684
49047,2002,3.6086092
49047,2007,1.3472891
49047,2012,.63221169
49049,1997,1.7650115
49049,2002,3.3141236
49049,2007,1.8135844
49049,2012,1.0842222
49051,1997,1.8848493
49051,2002,3.3714819
49051,2007,1.6172316
49051,2012,1.0730618
49053,2002,.2853671
49053,2007,.15626156
49053,2012,1.347044
49055,1997,4.792625
49055,2002,2.9350564
49055,2007,1.8084673
49055,2012,.84981632
49057,1997,1.8964242
49057,2002,3.3688855
49057,2007,1.631363
49057,2012,1.1916939
50001,1997,4.2098989
50001,2002,3.276886
50001,2007,2.8284745
50001,2012,1.0639422
50003,1997,4.7937074
50003,2002,3.8544958
50003,2007,3.2014878
50003,2012,1.1426436
50005,1997,4.278574
50005,2002,3.2206907
50005,2007,3.0195067
50005,2012,1.0895526
50007,1997,3.1233704
50007,2002,3.0660539
50007,2007,2.585212
50007,2012,.99230266
50009,1997,4.1108823
50009,2002,3.0188107
50009,2007,3.0218761
50009,2012,1.0640478
50011,1997,3.8693857
50011,2002,3.0542865
50011,2007,2.7685475
50011,2012,1.0389069
50013,1997,3.3613429
50013,2002,2.7608762
50013,2007,2.3887639
50013,2012,.94127518
50015,1997,4.0684533
50015,2002,3.157141
50015,2007,2.8262482
50015,2012,1.0299954
50017,1997,4.4331198
50017,2002,3.3655274
50017,2007,3.0563643
50017,2012,1.1060972
50019,1997,4.1597142
50019,2002,3.1634262
50019,2007,2.9341404
50019,2012,1.0584761
50021,1997,5.3238764
50021,2002,4.0991602
50021,2007,3.7511394
50021,2012,1.321275
50023,1997,4.2355242
50023,2002,3.2819414
50023,2007,2.9099653
50023,2012,1.0876056
50025,1997,4.9471598
50025,2002,3.8879664
50025,2007,3.2777922
50025,2012,1.19109
50027,1997,4.6506419
50027,2002,3.5885696
50027,2007,3.2005899
50027,2012,1.1708159
51001,1997,6.7788358
51001,2002,4.808517
51001,2007,3.8731177
51001,2012,.96862692
51003,1997,8.2143555
51003,2002,6.015656
51003,2007,4.9030862
51003,2012,1.927845
51005,1997,8.3225155
51005,2002,6.9263954
51005,2007,5.6775303
51005,2012,2.4529784
51007,1997,5.9848599
51007,2002,4.2977867
51007,2007,3.3833189
51007,2012,.78124321
51009,1997,7.4827662
51009,2002,5.6410117
51009,2007,4.6195197
51009,2012,1.7405539
51011,1997,6.0473495
51011,2002,4.3328915
51011,2007,3.4977882
51011,2012,.94194967
51013,1997,7.2894411
51013,2002,5.7187672
51013,2007,4.5590615
51013,2012,1.3262519
51015,1997,8.6268091
51015,2002,6.5759535
51015,2007,5.5263538
51015,2012,2.172519
51017,1997,8.6876955
51017,2002,7.1453457
51017,2007,5.8105717
51017,2012,2.4892893
51019,1997,6.4525981
51019,2002,4.8785033
51019,2007,4.1564684
51019,2012,1.5523493
51021,1997,6.9296484
51021,2002,5.5399899
51021,2007,4.4490232
51021,2012,2.1346979
51023,1997,6.8090615
51023,2002,5.4575596
51023,2007,4.5228276
